moon_id,kingdom,stage,stage_display_name,area_scope,moon_name,runtime_shine_key,obj_id,uid,flags,from_node_id,state_requirement_expr,requirement_expr,world_peace_token,moon_rock_token,access_type,effort_level,effort_notes,status,legacy_requirement_notes,placement_found,placement_unit_config_names,placement_layer_config_names,placement_scenario_no_values,scenario_move_to,placement_stage_map_indices,placement_quest_no_values,placement_shine_optional_ids,placement_change_stage_ids,placement_x,placement_y,placement_z,placement_source_archives,placement_source_files,placement_count,shine_info_hint_idx,shine_info_main_scenario_no,shine_info_progress_bit_flag,shine_info_is_grand,shine_info_is_moon_rock,shine_info_available_scenarios,shine_info_object_name,shine_info_scenario_name,notes
SeaWorldCostumeStage:21:484,Seaside Kingdom,SeaWorldCostumeStage,Costume Room,subarea,A Relaxing Dance,SeaWorldCostumeStage:21:484,21,484,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,CostumeShine,,-450.000,100.000,-200.000,SeaWorldCostumeStageMap.szs;ShineInfo.szs,SeaWorldCostumeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,15,36,-1,63,false,false,1;2;3;4;5;6,ステージスイッチ_プレイヤーアニメ再生エリア,クネクネ おどりまショー！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
CloudExStage:310:485,Seaside Kingdom,CloudExStage,A Sea of Clouds,subarea,Wading in the Cloud Sea,CloudExStage:310:485,310,485,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-24700.000,550.000,3500.000,CloudExStageMap.szs;ShineInfo.szs,CloudExStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,15,33,-1,15,false,false,1;2;3;4,シャイン【2m置き】,雲海を かきわけて,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
CloudExStage:2512:486,Seaside Kingdom,CloudExStage,A Sea of Clouds,subarea,Sunken Treasure in the Cloud Sea,CloudExStage:2512:486,2512,486,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,TreasureBox,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,-15400.000,-450.000,8000.000,CloudExStageMap.szs;ShineInfo.szs,CloudExStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,15,39,-1,15,false,false,1;2;3;4,宝箱,雲海に沈む宝箱,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ReflectBombExStage:2157:487,Seaside Kingdom,ReflectBombExStage,"Stop, Poke, and Roll",subarea,Poke! Roll!,ReflectBombExStage:2157:487,2157,487,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,15500.000,-1035.000,-12300.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,68,-1,8,false,true,4,EX用壊れモデル,突いて！ 転がして！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
ReflectBombExStage:2083:488,Seaside Kingdom,ReflectBombExStage,"Stop, Poke, and Roll",subarea,Aim! Poke!,ReflectBombExStage:2083:488,2083,488,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddHeight,Common,-1,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,-1,None,,-14850.000,1050.000,-2300.000,ReflectBombExStageMap.szs;ShineInfo.szs,ReflectBombExStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,15,65,-1,8,false,true,4,シャイン【2m置き】,突いて！ ねらって！,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
TogezoRotateExStage:465:489,Seaside Kingdom,TogezoRotateExStage,Spinning Maze,subarea,The Spinning Maze: Search!,TogezoRotateExStage:465:489,465,489,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,-20950.000,-750.000,-24450.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,64,-1,8,false,true,4,シャインチップ全取得監視者,探して！ まわる迷路,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
TogezoRotateExStage:958:490,Seaside Kingdom,TogezoRotateExStage,Spinning Maze,subarea,The Spinning Maze: Open!,TogezoRotateExStage:958:490,958,490,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,TreasureBox,Common,,,0;1;10;11;12;13;14;2;3;4;5;6;7;8;9,,None,,-26100.000,-2150.000,-500.000,TogezoRotateExStageMap.szs;ShineInfo.szs,TogezoRotateExStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,15,67,-1,8,false,true,4,宝箱,開け！ まわる迷路,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2578:773,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Underwater Highway East: Explore!,SeaWorldHomeStage:2578:773,2578,773,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddByRockAddHeight,D,-1,,3,-1,None,,21050.000,-1450.022,-23900.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,53,-1,8,false,true,4,シャイン【月の石追加版2m】,探索！ 水中ハイウェイ 東,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldLighthouseZone:406:775,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,At the Base of the Lighthouse,SeaWorldLighthouseZone:406:775,406,775,ShineFlag_Extra,SeaWorldLighthouseZone::start,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,-33200.000,450.000,-44600.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,58,-1,8,false,true,4,ここ掘れポイント,灯台もと暗し,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldLighthouseZone:407:776,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,A Light Next to the Lighthouse,SeaWorldLighthouseZone:407:776,407,776,ShineFlag_Extra,SeaWorldLighthouseZone::start,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,-33150.000,5390.000,-41400.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,56,-1,8,false,true,4,帽子ひっかけポイント,灯台に ならぶ光,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldSphinxQuizZone:106:778,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,The Tall Rock Shelf in the Deep Ocean,SeaWorldSphinxQuizZone:106:778,106,778,ShineFlag_Extra,SeaWorldSphinxQuizZone::start,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,5750.000,-10599.130,-64050.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,57,-1,8,false,true,4,海のワールドホーム帽子ひっかけポイント000,深海の岩だな,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2580:779,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,What Shines Inside the Glass,SeaWorldHomeStage:2580:779,2580,779,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddByRock,D,-1,,3,-1,None,,750.000,3500.000,-20700.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,51,-1,8,false,true,4,シャイン【月の石追加版】,グラスの中で 光るもの,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2581:780,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Above the Parasol: Catch!,SeaWorldHomeStage:2581:780,2581,780,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddByRock,D,-1,,3,-1,None,,-13500.000,2200.000,-1400.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,50,-1,8,false,true,4,シャイン【月の石追加版】,キャッチ！ パラソルの上,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorld2DLargeZone:559:790,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Taking Notes: Ocean-Bottom Maze,SeaWorld2DLargeZone:559:790,559,790,ShineFlag_Extra,SeaWorld2DLargeZone::start,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,-14450.000,-1950.000,-38300.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,60,-1,8,false,true,4,音符オブジェ2D(1つ目)_2D,海底迷宮で 音符集め,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2645:863,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Seaside Kingdom Time Challenge 2,SeaWorldHomeStage:2645:863,2645,863,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,2800.000,-1050.000,-26050.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,43,-1,14,false,false,2;3;4,帽子掛け（タイマー）,海の国で チクタク・アスレチック ２,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2652:864,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Seaside Kingdom Timer Challenge 3,SeaWorldHomeStage:2652:864,2652,864,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,-17750.000,4450.000,-21550.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,62,-1,8,false,true,4,帽子掛け（タイマー）,海の国で チクタク・アスレチック ３,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2689:920,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,A Fine Detail on the Glass,SeaWorldHomeStage:2689:920,2689,920,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddByRock,D,-1,,3,-1,None,,1025.000,3270.961,-20700.000,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,54,-1,8,false,true,4,シャイン【月の石追加版】,グラスのワンポイント,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldSneakingManStage:21:1024,Seaside Kingdom,SeaWorldSneakingManStage,Wriggling Power Moon,subarea,Wriggling on the Sandy Bottom,SeaWorldSneakingManStage:21:1024,21,1024,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,-18200.000,-1750.000,-24300.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,30,-1,15,false,false,1;2;3;4,コソコソくん(海ワールド),砂底を うごめくモノ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2802:1028,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Seaside Kingdom Regular Cup,SeaWorldHomeStage:2802:1028,2802,1028,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,7350.000,550.000,-29200.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,49,-1,12,false,false,3;4,駆けっこ開始Npc,海の国 レギュラーカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2803:1029,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Seaside Kingdom Master Cup,SeaWorldHomeStage:2803:1029,2803,1029,ShineFlag_Extra,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,7350.000,550.000,-29200.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,66,-1,8,false,true,4,駆けっこ開始Npc,海の国 マスターカップ,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldLavaZone:606:1043,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Rapid Ascent on Hot Springs Island,SeaWorldLavaZone:606:1043,606,1043,ShineFlag_Extra,SeaWorldLavaZone::start,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,ShineAddByRock,D,-1,,3,-1,None,,14525.736,4050.000,-25575.736,SeaWorldLavaZoneMap.szs;ShineInfo.szs,SeaWorldLavaZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,55,-1,8,false,true,4,シャイン【月の石追加版】,温泉島で急上昇,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldUnderGlassZone:400:1057,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Glass Palace Treasure Chest,SeaWorldUnderGlassZone:400:1057,400,1057,ShineFlag_None,SeaWorldUnderGlassZone::start,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,TreasureBox,L,,,0;1;2;3,,None,,1800.000,-900.000,-21000.000,SeaWorldUnderGlassZoneMap.szs;ShineInfo.szs,SeaWorldUnderGlassZoneMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,13,-1,15,false,false,1;2;3;4,宝箱,グラス宮殿の宝箱,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:3052:1095,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Found with Seaside Kingdom Art,SeaWorldHomeStage:3052:1095,3052,1095,ShineFlag_HintArt,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,HintPhoto,L,,,0;1;2;3,,,,-9051.990,1150.000,-205.195,SeaWorldHomeStageMap.szs;ShineInfo.szs,SeaWorldHomeStageMap.byml;ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,4,27,-1,15,false,false,1;2;3;4,ヒント写真,海の国で見つけた お宝写真,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:1831:1103,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Sea Gardening: Inlet Seed,SeaWorldHomeStage:1831:1103,1831,1103,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,-9000.000,-75.000,-6500.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,22,-1,15,false,false,1;2;3;4,育つ草種,咲いた！ 入り江の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:1973:1104,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Sea Gardening: Canyon Seed,SeaWorldHomeStage:1973:1104,1973,1104,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,18250.000,2750.000,-3750.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,26,-1,15,false,false,1;2;3;4,育つ草種,咲いた！ 峡谷裏の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:2225:1105,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Sea Gardening: Ocean Trench Seed,SeaWorldHomeStage:2225:1105,2225,1105,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,2350.000,-6200.000,-32950.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,37,-1,15,false,false,1;2;3;4,育つ草種,咲いた！ 大海溝の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
SeaWorldHomeStage:3104:1106,Seaside Kingdom,SeaWorldHomeStage,Seaside Kingdom,overworld,Sea Gardening: Hot-Spring Seed,SeaWorldHomeStage:3104:1106,3104,1106,ShineFlag_None,,,,WorldPeace_Seaside,MoonRockActive_Seaside,primary,unrated,,todo,,true,,,,,,,,,17919.801,499.000,-29677.000,ShineInfo.szs,ShineList_SeaWorldHomeStage.byml;ShinePosList.byml,1,32,-1,15,false,false,1;2;3;4,育つ草種,咲いた！ 温泉島の種,ShineInfo ProgressBitFlag is authoritative moon scenario availability. StageMap indices are zero-based placement evidence; ShinePosList keys are positional only. Use requirement_expr for local ability/capture needs.
